sofifa_id,predict_value
205983,671333.8936168087
206086,2807457.297130018
206154,156617.36011337925
206159,1311444.6048724863
206307,732372.1294706647
206423,2132200.2179647055
206626,1418242.5447979562
207431,1790877.2117906888
207444,37068.04211012355
207472,36904.89676106759
207507,1813123.8052395124
207645,1540909.8982514378
207653,2962083.570859341
207725,3800077.573053938
207734,2009862.4562484554
207929,1134205.5235604027
208017,248349.21108149723
208019,2579767.44262184
208470,254364.6447514529
208502,3709343.3536569867
208507,1508570.3608685997
208564,582627.2741944299
208700,1131811.754178434
208769,1528560.0171502621
208856,347968.5433657238
209061,904630.2331278219
209597,1455245.5694374207
209695,3274879.0222577984
209828,2798204.909101381
209987,801452.951926572
210123,1132627.3812937527
210126,666519.5750058487
210214,867291.2996799543
210468,1956176.0716696987
210644,2277510.4220416276
210926,922809.4451119957
210950,527199.8818576582
211014,1638901.012383023
211048,3368683.5930228867
211221,1425393.737118245
211263,3807525.5450792178
211365,2164955.347294071
211489,229978.39025829802
211513,2059373.2186784141
211522,1128966.6516478471
211557,1775915.421135846
211559,1105504.953058128
211561,409189.9417366769
211857,1756960.4541900083
211903,998971.4283085066
211907,261228.4877288505
211908,739173.0700814934
212099,2582368.8294443316
212137,3574338.615515433
212138,2760862.685286387
212192,2228440.981480392
212197,451397.75608399604
212240,2323861.922466122
212282,1142133.5227858806
212474,2327417.224021666
212608,311070.42245551996
212626,2686254.942919671
212933,43776.94037907276
212947,1652840.712380323
213092,1202154.5471760295
213097,996961.2389682785
213209,2897473.8275481747
213313,2364888.5035424097
213337,2413936.219438725
213418,3854483.5322406148
213497,1558875.0747255294
213613,2232274.290981519
213777,2665088.486135437
213937,1277419.0167771587
213993,1337473.2704063659
214031,148454.85520826527
214158,646567.7874249162
214191,298678.7036261672
214373,1942662.307207737
214379,344469.80841042614
214393,406118.4625618268
214463,911530.5022194452
214562,1095425.3095069227
214659,1921907.506045452
214772,3189383.83155272
215015,55883.392815828796
215070,1332287.5642189702
215117,365630.11748492124
215165,236575.29574537885
215181,999728.0288566009
215247,4021754.489001
215262,88109.62582344179
215334,1517288.7831856562
215556,4280998.117032636
216270,2171555.480915819
216282,2742662.5148778493
216302,785974.6975008381
216437,1833667.5892335854
216463,3444062.302574908
216483,3145236.1582683763
216520,3280600.717282476
216530,199921.72212243697
216750,57212.26231735696
216751,1280841.3931134837
216860,3165503.4815495918
217007,1855305.1287270184
217047,94537.01827746852
217287,2395295.361990237
217565,2022054.466984595
217821,2091554.0500356862
218745,3185860.430539
219174,1774021.906941553
219180,1880774.1869361957
219181,163591.3847671068
219452,2172048.820461845
219546,1847603.2930465145
219652,2176477.640114388
219709,3574136.0782420654
219736,2090259.8009525735
219777,1747810.6667614253
219912,1861829.1910722964
220029,3088749.304013462
220031,3100122.6337344013
220058,1710994.207848139
220061,1455238.5433039668
220087,1094231.2979071331
220128,2775929.3473431435
220198,4250639.160950568
220209,1318798.3408352525
220245,1232695.9576571512
220466,2774883.6283771833
220493,1872354.5512369175
220509,2482260.1551722162
220529,2806367.3926073657
220534,4480292.4477498885
220609,2574748.9484069906
220620,2824423.1967144944
220649,1700225.5125830818
220665,2266527.206864783
220702,1929271.6417080117
220826,577171.2303679191
220829,1461138.4292183092
220837,1540503.9857619926
220921,2816679.3736801227
220925,2254575.395489179
221168,3099241.4026083886
221323,4382448.659687448
221367,2781544.528237281
221587,1384838.4758871305
221621,487278.46098330227
221629,1242538.4073973694
221774,1008825.636076675
221875,971246.0838767624
221931,2206508.9288988397
221982,4058265.843191019
221990,1122662.1806065664
222262,3969438.9626546726
222352,3591782.841986194
222430,623818.2035186411
222467,1391589.1238817216
222572,3995126.662635351
222590,2431059.071039958
222644,1594004.96776466
222969,549988.7179075597
222986,1154168.611245946
223143,2744526.233650256
223212,3253244.3684648187
223255,2711850.2266408764
223302,3328393.456750184
223426,807631.2902048833
223458,1157960.3166606126
223489,1999553.8989051324
223498,4075551.2693327307
223511,672775.5307789345
223524,1982600.968278887
223685,757526.6705129223
223765,1928621.3183644759
223866,4940256.7913701255
223867,2007811.9993442358
223879,1218804.6309005318
224041,2030730.5484327406
224146,982434.7077200878
224189,1860346.1784651845
224198,3699078.6029359116
224242,4127229.6548045836
224317,595294.8633889329
224378,2171232.1479490744
224440,2274993.8740906436
224442,3243784.898334037
224459,1828773.342993591
224584,1024392.7784239808
224874,907140.2302272636
224962,2103143.4890329787
225289,2611531.307748177
225317,3267869.1537273847
225356,1010719.758649244
225629,2499489.2163639767
225681,1841301.2393713994
225682,1798370.8988024804
225855,2685150.8276266623
225995,4309093.855431423
226075,1585703.5052067093
226130,2262422.2553571453
226286,608865.8175028996
226401,4237609.077021388
226495,2000554.7232032968
226583,709910.5411242548
226773,3426361.015180103
226811,3430705.995529407
227186,1927065.1425711615
227497,625490.6786441465
227562,3235348.4016789384
227642,2147957.508984147
227689,1688841.7813867324
227819,2355785.4379763617
228120,3241636.8581219018
228271,2121135.292455515
228517,3213139.6593249566
228518,2776186.0659054825
228650,3618419.250828058
228838,1327861.7745437531
228980,1493345.7380430598
229011,3241483.534856625
229104,1477629.0930301503
229148,3775479.9579115016
229150,3198570.555966416
229158,3141307.4806516864
229260,1496975.4384135986
229282,944823.738852383
229319,3991002.9547816603
229360,2202048.0472604907
229496,858038.5951629941
229537,2329779.72839727
229648,2994832.1072312607
229654,1407945.159110242
229694,744701.5548319995
229705,3947330.7251513074
229882,4249285.608060944
229901,6167503.037451196
230019,1741347.891425103
230211,2882683.4819282093
230235,2510314.289021879
230248,2758856.602332433
230257,2317929.300699694
230278,1554252.5250867857
230281,1344790.2846096426
230291,1689547.3034151904
230298,1492489.5564711092
230302,1268750.8825726567
230315,2329552.1069630315
230316,89103.79944459673
230332,2219130.3910029656
230335,2855867.980839562
230340,2833810.5785487536
230342,2036165.487201761
230359,478695.60331752285
230362,2390735.9530449514
230368,1146653.6062200384
230390,2755725.4349819766
230451,1928893.5783310141
230470,883883.041795698
230474,3412617.1134943976
230478,3495483.13151207
230479,3061390.9933468783
230480,3623424.9466305887
230513,2162590.9333138415
230516,3189317.2157791313
230521,265808.0352036303
230776,1410327.0088813049
230786,6910805.184361493
230800,3926097.4138071053
230964,1154052.815469663
230969,2306477.5200864277
231104,2050868.0424909866
231111,2330551.113778893
231263,3941922.2011782946
231360,2416768.035866092
231391,4031487.5933906683
231423,2860153.064936363
231571,1889379.6392895575
231749,3270428.032114009
231913,2592747.076416714
231985,1018372.33310768
232054,596763.8276774663
232081,2200622.686649071
232148,2728084.8697311645
232207,5890082.527542587
232230,1739800.2160556132
232255,1278233.2247966009
232296,3651034.5577651863
232358,416407.07945454906
232390,2307789.278058536
232441,1815818.9797973284
232459,2640349.0519891367
232511,46223.90523522091
232517,3224414.8650431843
232526,3563655.572755687
232607,1781498.7969946624
232692,398755.0697060763
232755,5089192.82763819
232787,1252078.9631747843
232898,2547777.100098063
233045,4497565.061428766
233053,5083191.824032511
233057,4316656.568592736
233139,4482128.195218954
233147,968113.3906248179
233230,4662697.962184437
233231,3639823.6206573793
233292,3661395.0888327253
233299,4173758.388172106
233409,5566002.796900291
233550,2636835.799405851
233606,3703574.679917827
233795,6160556.450358073
233812,3551352.964886554
233885,4993669.502778186
233943,5584683.473352272
233974,1355193.5155432804
233977,2239013.8717975775
233986,909585.2924735234
234028,3022447.4835457494
234032,3219705.209207271
234087,5780803.858987968
234180,1758139.8345700258
234195,2326672.258655111
234203,4780626.77997949
234333,3614820.8727922593
234624,224055.85101493847
234698,1217712.5873330508
234727,3538395.718447268
234731,376657.00284458604
234795,4614242.230876623
234875,1865051.9931761548
234889,3750342.3530013743
234980,2266526.4054852696
234999,2518735.791939739
235002,2446491.3620843096
235125,3521793.491565705
235152,6723164.862235367
235405,5345113.019391761
235413,4959917.075213532
235450,4499111.277868609
235717,6381373.398931503
235719,3040497.699274794
235824,6558279.987177221
235973,4586420.561463614
235983,4517781.0237448495
236015,4784056.751468296
236287,1706804.9514959801
236303,3302348.7322975416
236316,5891925.194854526
236368,3837246.0909826504
236382,1106886.034911883
236621,3840317.18135111
236695,4213775.938268902
236696,5045778.491075522
236830,5044401.25725519
236998,3980500.5724278865
237055,4461260.552023794
237132,4607415.049419414
237153,2662110.5216495586
237209,1498939.9164292612
237211,2863820.6483800383
237256,4197167.940967308
237257,2705965.74589812
237291,3390868.0389045216
237386,6090083.72914954
237440,4537648.0454491265
237522,5372923.066034159
237630,4826930.198348395
237631,2824531.3115485343
237784,473549.69460994547
238004,3456364.7132402705
238008,2722841.619005538
238072,4598420.729584863
238196,4541370.882774692
238490,3877556.119843518
238504,4875969.273449199
238922,2627409.171432755
239306,5390787.238642681
239322,1697749.8075699625
239361,3681314.6610253337
239367,6333985.254098111
239441,7337372.005036808
239446,4719849.457955555
239491,2359890.534951991
239593,1263471.905998109
239617,5196988.189584609
239763,4872711.638907492
239782,1423143.2790750342
239810,6223809.671982591
239904,1104419.0114534248
239964,2902033.8323882287
240053,1343146.0836108488
240091,3898512.4274780727
240099,5445615.812787931
240257,2113108.079237134
240309,3467609.287389967
240332,4713949.477422654
240507,6622989.510781444
240661,6369072.844531157
240671,4470889.3699512575
240683,5420890.783312077
240689,872044.456325994
240787,7772190.034402646
240837,2388065.5844056923
240947,6151440.949347177
240956,4812695.132905408
240982,1448185.5365724838
240988,4308348.562918595
241004,4120813.40962715
241070,4370194.753065227
241115,3815086.1291413903
241119,4261349.247506372
241162,4196029.002088102
241171,4586866.061787238
241278,6360834.30905598
241362,2393173.477109303
241696,3661427.205372039
241872,4525170.738782705
241923,4037026.641852752
242019,2642700.8568490166
242045,4621558.707477205
242075,6898367.809798493
242162,5467016.491694378
242280,6388244.599285812
242335,3426655.618320465
242359,5467673.0436842935
242514,354835.20351258724
242530,5763297.398667312
242534,5304438.671325951
242602,5538267.729704976
242603,6499252.849717513
242633,4320692.276309794
242879,7046704.787783431
243000,578199.6627608567
243008,3794202.628724606
243016,6838723.312844183
243019,6073732.268038413
243055,4915263.2878219625
243061,3476422.8630037056
243402,2637024.3346436084
243497,5535514.13734108
243526,5728418.00056005
243530,5248892.290028205
243558,2936040.1814736566
243580,4633681.887763719
243828,4480839.568773355
243945,419387.6967533226
243956,1866214.6535796777
243988,2543224.1151811695
244112,2856824.1813266873
244186,2852951.7570044016
244238,5299037.9444856085
244257,6142809.459040604
244259,3456881.807344941
244269,4130340.702890928
244287,6518751.468695622
244308,2475147.565497814
244349,4938433.623705798
244368,3878856.4636881463
244401,5026693.7051870385
244428,2364797.188685303
244456,4613235.674703706
244625,5077376.252821025
244706,646287.1260898554
244787,2794328.3687416115
244797,4738739.385896567
244963,4078202.086335505
245021,4358288.535384792
245055,4729293.455562976
245152,7524798.9729529135
245156,3460898.222489546
245214,1090398.300480749
245396,7314298.134818375
245572,2887607.8518603668
245741,8014356.524587873
246350,7045801.985833308
246388,6895185.679586437
246667,3159727.428839052
247124,4711725.853257286
247144,2547424.641863211
247497,8553646.533390926
247729,7060918.752499652
247802,2944819.1745973593
248003,1491696.6552826283
248188,5075752.422409039
248266,6347903.163079339
248295,84600.12743223555
248484,6571885.002026556
248550,6519020.789048113
248831,5777328.985121314
250797,40027.071999711865
250881,2079409.8596166926
250939,170835.85477294106
250954,5372352.666629163
251105,5250999.6132297395
251213,1434588.5817448318
251292,2000344.9952075356
251450,3455780.7711071344
251532,3512815.608103293
251775,3239771.977151328
251852,7563803.222676303
251901,3329840.320757645
251994,4176888.8372243587
252018,5270480.900590522
252042,8596004.554823894
252144,5385890.781469623
252235,5394758.652749165
252293,6616311.7828477835
252523,5652614.966964726
252692,3384475.767269507
252961,7530980.863971465
253036,7072643.033985032
253073,3212489.6421022313
253177,7580875.275420928
253240,7157663.563556957
253340,1296648.0435767376
253378,8463860.656390509
253912,1323524.8832393347
254470,5923425.859004958
254544,5524264.087659904
254660,5941412.372366165
254891,1896947.1023588902
255137,4503727.079053429
255223,5972539.168590559
255380,3394116.7089560046
255862,5562112.08412776
256167,5022816.750746702
256688,4797909.849942026
256970,9599554.600149307
257133,4776859.763371071
257288,4606245.429734996
257290,7320775.69343971
257713,4804890.40082926
258262,4977669.65830854
258343,7212857.947136695
258580,4063233.298531119
258846,7520747.238797607
259036,6431626.732893808
259265,861433.2403893608
260965,3343134.1137227723
261206,1950594.249936977
261987,7642881.45768334
262411,3508957.5070887627
262815,2079255.102075751
263230,7687432.006204509
263383,6471626.128727029
53914,2931853.172039815
105846,3242031.418039867
106795,2709145.3040793897
142258,1702967.0913000824
142499,1637929.3044458593
143025,2057785.3493286453
144172,2007248.50384199
144200,1090377.008515217
148212,1951524.0947158306
150659,2536073.7593364865
152567,1544369.646336393
155885,1517518.0541177613
156253,516721.31124931504
156432,2084827.907267068
157703,1151700.9898253002
158810,3062678.466767692
159034,1148837.8521934655
160217,853679.7612707987
161636,1493114.8025936037
162221,777959.625241404
163186,2208155.841360538
163600,2258664.3172523547
163761,2296269.884967945
163828,1074513.8052688856
164769,987117.8042179213
164853,2060563.4992013427
164994,1664288.7592043958
167601,1809951.2975316604
167993,2726875.174513435
169078,602946.3952896156
170923,1905062.7177508404
172425,1581875.3588490628
172960,588969.9974645793
173434,592350.9998762399
173703,233645.5955698452
174754,48720.83791154433
176137,603405.7518584053
177525,1236286.7586874764
177684,143921.76020662228
177782,1070363.8515285288
177790,553482.3589901621
178310,1064013.2795308032
178319,1271695.8446438783
178418,2379659.487864201
179528,1337916.475522434
179547,942250.904187232
179574,760073.1515656462
179696,1049909.7878077824
181371,1259326.4265913693
182435,1386389.6992806122
182713,2191318.633947617
183177,2789083.912944157
183422,378646.2461381458
183518,32637.47717892826
183893,1611157.7846208266
184154,418333.151431173
184271,58425.73755625579
184417,320130.69985868875
184643,238186.62400893893
184716,8551.036246949583
185199,288891.8014775914
185349,523762.5436112558
186402,1618467.9157924473
186518,760904.6830732512
186568,708950.4222519791
186651,152365.94715407753
186672,1658629.3109885394
186674,740967.931184141
186695,488685.1866327674
186805,295459.3191359087
186977,996371.7716391888
187110,85865.30380779167
187498,266860.3364638908
188421,226243.50321602885
188616,1153066.4165813671
188844,979884.8975697244
189211,1136659.912907307
189300,588015.7974136567
189357,1231173.2301389829
189403,522167.46316051594
189430,230956.81426868672
189447,202153.14355932144
189482,120893.45696490936
189655,563697.8927008999
189661,2941938.176178407
189703,317688.0559872863
189930,319703.039718635
190058,17628.511404541026
190084,304709.7046309753
190435,859159.1496016008
190467,585180.0286254184
190589,683068.2997796274
190769,743457.7609701259
191111,380152.8312980709
191209,356071.68499699124
192009,690998.4183242165
192074,2008793.6782733947
192476,34060.63824683767
192490,287614.7199987765
192561,947354.3527984199
192634,195550.90803460087
192732,70471.50562173796
192838,212768.47495202144
193077,727720.4121259185
193141,1345065.0512332644
193182,71769.66513572428
193201,418944.9711208278
193267,1438042.3715906483
193278,761370.3382116942
193414,576310.537601244
193631,457610.4899396263
194017,805174.6621254185
194018,478485.4003969968
194077,68891.17275891699
194079,1209358.256750769
194083,1144677.4213649763
194149,1394193.3863499553
194171,283405.1955993476
194334,543710.4702660192
194365,2027907.5723976165
194662,523166.74190088717
194753,215131.91180420542
194841,725521.4897903741
194846,297706.35773331346
194934,904806.7766690745
195037,569470.3503421127
195065,780146.9165637135
196885,1379637.100627199
197641,790248.3620261393
197777,1158284.0562668322
197971,3306056.366680829
197996,341065.0573108604
198039,837522.4669176621
198190,843624.7354822942
198198,317835.5363037205
198394,1828363.2878511304
198426,22788.429309201358
198554,28723.219447084753
198601,67162.9068325151
198611,892253.8119940017
198614,700606.4101655281
198687,221414.31340379352
198705,6641.896823682269
198817,324068.23252017354
198836,925803.0654090324
198868,806512.593381635
198908,1334218.197257968
199282,555900.2574266336
199347,64976.03481374625
199392,157611.342505571
199417,791334.2157600756
199487,1076682.9320713899
199537,534187.1298761881
199700,542783.8410104282
199738,1072340.4712309828
199739,491436.1339520272
199848,367239.9310026421
199952,313402.3662300228
199960,996554.9485974772
200065,2248692.450382895
200278,79328.01643577778
200443,203606.1579985808
200489,455185.64311712515
200577,1815842.418566923
200689,1028896.8385378465
200754,763938.96955377
200918,884948.9295285353
200962,23853.821402529396
201066,177939.61231739112
201208,1016572.535517455
201266,500430.7693414159
201528,55914.75977082261
201549,2722210.138241412
201888,991304.4897149407
201936,1013724.64266078
201991,339579.09245215036
202148,528101.0501391112
202220,32194.801875522204
202356,431657.5386111514
202451,757854.5601288616
202530,1037585.7779746026
202539,2811974.253748494
202676,844879.9452937802
202686,37790.59774298363
202810,322291.36068998644
202886,685688.8241141799
202905,744427.0917854517
202986,251256.12944286794
203276,653067.1782805163
203304,1205884.5909626754
203344,785191.4310249799
203485,1211093.4349687037
203547,955897.699171936
203749,994913.2538113483
203929,87931.62131793195
204136,862615.5939904262
204163,45139.022201833715
204242,641281.8035281383
204247,1653097.4473283705
204289,259798.84300699751
204307,447098.9125758287
204344,307333.23460043827
204349,1388229.1875201333
204447,528555.1349306944
204687,651022.2534307198
204709,783538.1846340618
204842,969554.7960629762
204966,1032480.2024903966
205054,966904.2894282495
205086,1000984.2075013393
205214,900828.7617520264
205463,349800.37225085177
205556,1220890.8419343922
205565,251949.10003136992
205818,1674017.3543054848
205998,1262236.994322318
206042,1207135.7839471018
206141,1353635.7172930005
206145,1168802.8044480514
206436,1472928.9394433668
206553,915392.3639284966
206561,3549731.30498216
207956,1573401.534104818
208014,1606618.8882070815
208088,1703728.6811596116
208534,1853634.304190056
208581,3222288.4637713437
208638,613996.1411965565
208719,299609.6871668061
208817,214778.6374080779
208835,753149.5315142127
208862,1123190.6231310728
209005,287586.55597368244
209378,1288413.246711282
209449,142034.2256399705
209521,747650.0328505018
209532,1656634.392641915
209610,686927.6423493845
209698,554280.8854316024
209818,1555952.151903315
209840,1240737.7870589017
210129,631643.8347511097
210219,983271.6118786812
210538,212106.87911605922
210653,523793.11695335066
210703,1480574.7064559865
210833,1517088.0414618687
210880,3845375.8522371394
210923,149388.06814491222
210951,1559457.5741127448
211033,588424.486633022
211037,213232.9100710692
211057,957668.3185108101
211177,1161243.7379115592
211231,737259.1004659563
211239,2276185.198415772
211272,256451.73341451443
211339,458948.5431703448
211384,2070364.254345566
211504,2557213.260022533
211946,450891.9459514836
211966,3893517.659048744
212095,599603.859640161
212104,1243399.5128538357
212121,2791610.589731127
212129,1602041.9874596223
212249,1514852.461033368
212261,1871610.4521249798
212381,1420020.7758787717
212424,808006.9693306234
212454,1971271.156510579
212466,1335558.5928917865
212519,2339030.375815301
212625,2044321.7794408721
212879,419473.7349923115
213000,1344758.9313695766
213064,642520.3748887317
213136,550272.6304754624
213301,2304228.729739613
213317,3618743.4331960403
213332,962387.9222757057
213490,3050034.431598763
213556,931551.1150585432
213557,1631457.053293151
213659,2786389.7972159465
213702,1888702.8704395134
213725,2610592.691978734
213729,1759006.6902505145
213763,246761.42617062677
213839,2153571.4243816123
214021,121510.96566145534
214190,2141708.886538535
214238,1558933.9180406672
214294,419748.94467088283
214313,1821182.0930807684
214366,1303571.079694706
214376,192885.07617087476
214404,1373869.9021135392
214415,397622.7367127119
214485,937390.3910098372
214660,772669.9158453754
214777,3226090.2347125984
214817,1385603.9620147087
214882,430273.2098213274
214911,165829.40352284082
214918,427705.47737140814
214944,2819267.0049059447
214990,572626.6768960312
214998,1668394.4778063383
215042,1059919.4873281557
215049,271397.75610364595
215155,643799.226539643
215213,2739907.1854404677
215292,968128.645207994
215294,454143.9767857404
215391,267323.6665147786
215417,133253.2521706474
215496,1349093.2902895142
215708,416559.86539618496
215823,1054550.3356366027
215970,1926748.1005712985
215995,207385.18844029968
216003,2546068.5801166156
216245,916319.7615731172
216349,2559008.7231620844
216416,1851872.9440187376
216428,1767422.4967089067
216476,347307.59501920006
216706,256848.37326911403
216730,2857053.3150999136
216802,2814261.4370128526
217082,1789142.9191852587
217085,1075961.971199098
217649,2630847.603632768
217813,1102005.474178511
217852,55148.72349516239
218621,716073.5184737497
218658,2245085.7642885596
218717,733374.6782981425
219413,509374.20572019566
219525,1086716.8873746977
219582,3511555.884395752
219584,1570735.2972297815
219591,2741102.1502440264
219755,456929.6973472081
219823,1095619.6027261142
219836,1556196.60703967
219841,1765887.1392928376
219848,1970927.4492653587
219852,1888480.4702358053
219911,899392.0834341327
220064,3787368.8681166605
220075,2598066.354766781
220175,3312472.150934738
220314,226114.60092695005
220383,2366444.2727541598
220820,687424.5705966773
220862,3008037.80551689
221312,2014841.5544602643
221433,2341828.161089893
221459,1365631.4288918006
221553,146570.92547002496
221618,2372926.6782358964
221695,2425136.7068720143
221737,2149247.362010462
221994,1542543.0757510809
222116,1868450.2478345823
222160,4091427.055344217
222224,149323.4384813767
222278,741554.0973101167
222562,3467334.561371866
222585,1701766.8458831382
222634,2813705.85261876
222636,1914305.5661272872
222693,3790950.307219405
222724,2700192.330651476
222825,1198534.7055673383
223045,1293288.8259671722
223046,1915933.3497407814
223064,1055000.4706589358
223188,203436.4885282282
223553,1544938.5799486411
223618,1980669.1754433631
223633,1938167.3452957636
223686,4081033.831759736
223694,47750.00436052917
223779,3150241.0197447184
223790,1859093.4688969022
223791,2582780.716709422
223818,674651.5239999209
223843,1859016.7423263171
223905,2704456.7519806726
223929,2897384.62943063
224067,716089.3370738524
224186,1759202.9828854362
224187,1345241.920122325
224191,2114488.38335245
224265,4222484.119451745
224367,1398680.902009474
224376,2060498.9282728483
224509,2452664.0342207295
224524,861344.6917975435
224590,2398194.8947348855
224591,1878707.8755463546
224836,2487481.8646715195
224891,2389782.440060013
224970,1468590.4628588355
224995,1672991.0926540697
225071,2695371.9231543667
225106,4703193.6352186045
225114,1931430.2530827634
225117,4406787.574465241
225169,1475625.5463099417
225199,2312437.5056512216
225282,3761448.968960365
225305,1498837.0782077091
225386,1717988.4441567282
225402,3595435.388678991
225455,4456897.206960762
225502,3967753.1661150153
225673,1888544.5498166073
225775,3447963.720011575
225779,4872513.512345696
225785,4730495.097661782
225908,4773937.073686905
225956,2901765.1076010843
225974,4247633.121019362
226050,2613603.645186971
226060,3204941.5229258747
226103,4261685.002305457
226278,3585704.989433634
226508,3220485.5406797933
226616,3353644.7642007563
226677,4716640.860614333
226706,2493062.1508575385
226928,494524.0712509097
227106,3025591.7207651995
227530,83030.88857993246
227600,2338034.0789631438
227602,1538429.497043816
227903,4428290.657075415
227911,2278489.8644265425
227978,2849811.2854869347
228080,2923775.54398117
228144,3335712.888945233
228245,903623.5765734132
228326,2116144.7768500275
228383,3605951.5423732763
228410,3944629.381461582
228591,2230780.6176308976
228761,4693054.12427773
228782,3431912.4127833867
228790,2720816.8664760767
228804,4516157.919204665
228828,3548100.853088532
228829,799958.5590989254
228942,2001521.651883642
229092,2047401.2884319217
229236,2774760.3910544394
229255,1508491.772582728
229336,3922659.778579271
229428,1478196.0673280293
229487,2676180.2330584303
229584,2522572.6446784455
229692,599077.2992224038
229896,1694464.3371674037
229900,2656628.8141166996
229956,3322220.941135717
229991,4180923.0717580207
230144,3962159.192013348
230169,936487.6644734424
230180,1035445.0865592182
230190,1521977.4926329583
230193,1746489.3242851181
230194,2104091.606218835
230203,1930972.428351115
230233,2044769.5933445913
230243,1421191.6822144275
230249,2018431.9282293927
230263,1050222.8034047855
230266,2112706.1518032956
230292,1558167.0001373081
230296,927564.6964371664
230299,1778271.3525957135
230343,2500915.9967864654
230377,822670.6782219831
230380,2437963.886430166
230382,804234.5307854824
230383,1956126.1082743604
230387,2171548.2826459017
230394,1725089.5802064762
230398,852762.4064947198
230400,2897954.0136658438
230410,575969.1309219911
230415,2538280.4040012993
230443,2543108.539283408
230444,1721124.0519951202
230454,2271321.557216415
230459,2506518.562557405
230486,2115419.7832990773
230522,2571340.4037525267
230531,2491098.3897903464
230601,3879537.7435962064
230686,4978204.134730324
230857,3094310.878446207
230936,4192152.829139816
231027,423489.0544186527
231098,901028.7521950117
231237,2231726.881122449
231433,2939894.459375976
231512,5549483.492196309
231530,1776049.7696058666
231688,2319248.126975694
231848,3767759.572498911
231868,3127716.7911920478
231949,1784205.0098745457
232094,2077274.3087086463
232156,3217847.067590594
232183,781845.4955575656
232185,3636850.287292875
232278,1427829.6296742647
232350,3026612.3159819655
232413,2667237.086956795
232461,4026587.231434043
232593,1249016.0375921314
232654,3529076.1228091405
232775,1002679.5223912841
232789,445743.0580684915
232810,1056396.760844186
232875,546541.126340603
232883,697280.1085929667
232884,558131.5983444711
233034,4224677.700798404
233079,2557013.3450744785
233097,4768995.47274442
233207,1043939.4454014844
233222,4509127.141845
233437,1077008.0682371831
233484,4266154.601865431
233487,4642120.746619918
233510,5054173.924839295
233512,1294306.1018139606
233529,1530218.423830173
233532,745718.8812989852
233544,1060742.0908897426
233642,3474583.6853789394
233647,656435.9326272189
233705,3984633.585596467
233732,4481249.6351906285
233884,3584350.0997542758
233897,984330.0926756067
233926,4120674.035996323
233954,2567845.517890928
233978,1737540.589834708
233999,1729322.8977439345
234476,319002.2591669242
234578,3704519.7253569723
234630,891952.6006039409
234740,3159445.0948233465
234760,4173828.40677739
234779,3274825.910980266
234790,2910396.2231118893
234848,3250800.29533723
234905,2489417.4228436276
234933,1335906.196022124
235123,4173223.945725095
235135,2176974.0751802395
235317,1064363.9689939318
235515,1790611.8536404965
235544,1293561.6293392852
235563,4804662.341362361
235589,3544150.8077323413
235623,2418371.5601044972
235642,4672319.949459179
235740,778536.0876811885
235782,3279805.257269146
235849,3339315.4747617166
235947,2655051.2019472653
235950,1080387.290719913
235987,4042375.2278810074
235989,2123057.3358248607
236113,922457.2663752477
236145,998801.6198622531
236147,1028856.7846814148
236164,1981094.5415851148
236175,1091687.5486150037
236189,2270873.0161790666
236267,2938370.687790475
236369,4488462.107638167
236529,5504479.94792399
236530,4981004.137075982
236630,2319330.538200458
236649,2818411.5263165
236668,2751049.761309029
236747,680392.5886151148
236758,4043526.786591284
236760,3389666.004250536
236823,2998658.465555663
237051,1307930.5344226179
237156,5540214.641824162
237245,2560951.5021839486
237255,3923304.2657485963
237286,4353179.226774577
237376,1666807.526682874
237429,1447741.3881826755
237442,1386914.7366212728
237453,2011777.1044662977
237477,5253544.710778796
237502,3423256.1104911417
237512,3068572.0961333136
237554,2130704.898066263
237647,2626235.9916389785
237662,2443515.838792651
237670,4003908.1302215382
237712,4320537.514184089
238097,2163850.710491772
238516,4695692.692237389
238593,1538032.9042028482
238637,3121214.687794889
238860,3579109.570935127
238924,57877.49145253346
239049,4010640.5637701307
239073,1376594.017733829
239096,2718561.9012760376
239138,5802939.011686223
239186,2164497.0104516996
239200,1928677.4062197667
239307,4154678.050720231
239340,3387602.5555631574
239432,3104019.9919055826
239475,4581905.5519807385
239575,3304779.166981687
239669,1976802.0122993488
239701,4580923.266979332
239708,3062486.7595961574
239732,4804576.755903628
239747,4354704.32086212
239778,5926132.07886476
239816,4061101.0671433113
239881,3971007.0460788193
239894,4637121.291326876
239945,3867703.0676366067
240019,4608233.226485584
240031,3386066.7719573434
240045,2545562.9012774006
240138,1987710.9216973453
240164,2052991.9741239226
240271,4418004.193552199
240282,4399311.1737411395
240311,4863259.024984256
240730,3812101.290903012
240783,6034496.413552101
240944,2382592.8088027774
241050,57543.19249460862
241071,4887077.806371689
241135,1519423.973326525
241238,3387097.8723089322
241389,4929035.831209612
241410,5301383.301035444
241412,1544384.4987839672
241474,3983975.929684159
241487,4914113.079171521
241536,2356851.525444998
241568,4636141.209069959
241588,5907661.329573864
241629,4770154.9138637865
241731,3723047.3177142786
241790,3417515.5690715145
241933,6090531.608365784
241941,2798385.1546105077
241947,4988062.653896699
242052,2976684.5201264312
242079,4506652.401874828
242143,1895399.0591436203
242160,1027985.8217249766
242195,5110093.177844722
242214,4341992.508634578
242238,4878873.1794288615
242294,3728229.936716333
242336,1975689.3005050188
242372,1543047.5559643824
